"Year","Trade.Flow","Reporter","Commodity.Code","Trade.Value..US..","Group"
2017,"Exports","Kyrgyzstan",802,9942,"СНГ, без Казахстана и Беларуси"
2017,"Exports","Kyrgyzstan",802,2582,"СНГ, без Казахстана и Беларуси"
2018,"Exports","Armenia",802,223150,"СНГ, без Казахстана и Беларуси"
2018,"Exports","Kyrgyzstan",802,8833,"СНГ, без Казахстана и Беларуси"
2018,"Exports","Armenia",802,176846,"СНГ, без Казахстана и Беларуси"
2018,"Exports","Kyrgyzstan",802,229898,"СНГ, без Казахстана и Беларуси"
2018,"Imports","Azerbaijan",802,28000,"СНГ, без Казахстана и Беларуси"
2018,"Imports","Azerbaijan",802,25000,"СНГ, без Казахстана и Беларуси"
2018,"Imports","Armenia",802,19976,"СНГ, без Казахстана и Беларуси"
2018,"Exports","Armenia",802,58240,"СНГ, без Казахстана и Беларуси"
2018,"Exports","Armenia",802,114230,"СНГ, без Казахстана и Беларуси"
2018,"Exports","Armenia",802,94476,"СНГ, без Казахстана и Беларуси"
2018,"Exports","Kyrgyzstan",802,269611,"СНГ, без Казахстана и Беларуси"
2018,"Imports","Armenia",802,25050,"СНГ, без Казахстана и Беларуси"
2018,"Exports","Armenia",802,171522,"СНГ, без Казахстана и Беларуси"
2018,"Exports","Rep. of Moldova",802,36000,"СНГ, без Казахстана и Беларуси"
2018,"Exports","Ukraine",802,15,"СНГ, без Казахстана и Беларуси"
2018,"Imports","Azerbaijan",802,50000,"СНГ, без Казахстана и Беларуси"
2018,"Imports","Azerbaijan",802,25000,"СНГ, без Казахстана и Беларуси"
2018,"Imports","Azerbaijan",802,26500,"СНГ, без Казахстана и Беларуси"
2018,"Exports","Armenia",802,74156,"СНГ, без Казахстана и Беларуси"
2018,"Exports","Armenia",802,28674,"СНГ, без Казахстана и Беларуси"
2018,"Exports","Armenia",802,194593,"СНГ, без Казахстана и Беларуси"
2018,"Exports","Armenia",802,94601,"СНГ, без Казахстана и Беларуси"
2018,"Imports","Armenia",802,13171,"СНГ, без Казахстана и Беларуси"
2018,"Exports","Armenia",802,80435,"СНГ, без Казахстана и Беларуси"
2018,"Exports","Ukraine",802,9,"СНГ, без Казахстана и Беларуси"
2018,"Exports","Kyrgyzstan",802,36254,"СНГ, без Казахстана и Беларуси"
2018,"Imports","Armenia",802,1693,"СНГ, без Казахстана и Беларуси"
2018,"Imports","Armenia",802,3503,"СНГ, без Казахстана и Беларуси"
2018,"Exports","Kyrgyzstan",802,107100,"СНГ, без Казахстана и Беларуси"
2018,"Exports","Kyrgyzstan",802,120170,"СНГ, без Казахстана и Беларуси"
2018,"Exports","Kyrgyzstan",802,23093,"СНГ, без Казахстана и Беларуси"
2018,"Exports","Armenia",802,202703,"СНГ, без Казахстана и Беларуси"
2019,"Exports","Rep. of Moldova",802,107000,"СНГ, без Казахстана и Беларуси"
2019,"Exports","Kyrgyzstan",802,98350,"СНГ, без Казахстана и Беларуси"
2019,"Exports","Kyrgyzstan",802,364137,"СНГ, без Казахстана и Беларуси"
2019,"Exports","Kyrgyzstan",802,415528,"СНГ, без Казахстана и Беларуси"
2019,"Imports","Azerbaijan",802,4950,"СНГ, без Казахстана и Беларуси"
2019,"Exports","Rep. of Moldova",802,111600,"СНГ, без Казахстана и Беларуси"
2019,"Exports","Ukraine",802,13,"СНГ, без Казахстана и Беларуси"
2019,"Exports","Armenia",802,433138,"СНГ, без Казахстана и Беларуси"
2019,"Imports","Armenia",802,39854,"СНГ, без Казахстана и Беларуси"
2019,"Exports","Armenia",802,82082,"СНГ, без Казахстана и Беларуси"
2019,"Exports","Armenia",802,18642,"СНГ, без Казахстана и Беларуси"
2019,"Imports","Armenia",802,74139,"СНГ, без Казахстана и Беларуси"
2019,"Exports","Armenia",802,3360,"СНГ, без Казахстана и Беларуси"
2019,"Exports","Armenia",802,2571,"СНГ, без Казахстана и Беларуси"
2019,"Imports","Armenia",802,124528,"СНГ, без Казахстана и Беларуси"
2019,"Exports","Kyrgyzstan",802,56199,"СНГ, без Казахстана и Беларуси"
2019,"Exports","Kyrgyzstan",802,77274,"СНГ, без Казахстана и Беларуси"
2019,"Imports","Kyrgyzstan",802,19530,"СНГ, без Казахстана и Беларуси"
2019,"Imports","Azerbaijan",802,102200,"СНГ, без Казахстана и Беларуси"
2019,"Imports","Azerbaijan",802,185046,"СНГ, без Казахстана и Беларуси"
2019,"Imports","Armenia",802,98922,"СНГ, без Казахстана и Беларуси"
2019,"Imports","Armenia",802,52093,"СНГ, без Казахстана и Беларуси"
2019,"Exports","Armenia",802,26050,"СНГ, без Казахстана и Беларуси"
2019,"Imports","Armenia",802,64240,"СНГ, без Казахстана и Беларуси"
2019,"Exports","Armenia",802,7007,"СНГ, без Казахстана и Беларуси"
2019,"Exports","Ukraine",802,9,"СНГ, без Казахстана и Беларуси"
2019,"Imports","Armenia",802,1621,"СНГ, без Казахстана и Беларуси"
2019,"Imports","Armenia",802,21203,"СНГ, без Казахстана и Беларуси"
2019,"Imports","Armenia",802,3983,"СНГ, без Казахстана и Беларуси"
2019,"Exports","Armenia",802,6440,"СНГ, без Казахстана и Беларуси"
2019,"Exports","Kyrgyzstan",802,308631,"СНГ, без Казахстана и Беларуси"
2019,"Exports","Kyrgyzstan",802,182128,"СНГ, без Казахстана и Беларуси"
2019,"Exports","Kyrgyzstan",802,238703,"СНГ, без Казахстана и Беларуси"
2019,"Imports","Azerbaijan",802,28000,"СНГ, без Казахстана и Беларуси"
2019,"Imports","Azerbaijan",802,54755,"СНГ, без Казахстана и Беларуси"
2020,"Imports","Azerbaijan",802,303,"СНГ, без Казахстана и Беларуси"
2020,"Imports","Azerbaijan",802,190,"СНГ, без Казахстана и Беларуси"
2020,"Imports","Armenia",802,37726,"СНГ, без Казахстана и Беларуси"
2020,"Imports","Armenia",802,40079,"СНГ, без Казахстана и Беларуси"
2020,"Imports","Armenia",802,24,"СНГ, без Казахстана и Беларуси"
2020,"Exports","Armenia",802,485434,"СНГ, без Казахстана и Беларуси"
2020,"Exports","Armenia",802,337415,"СНГ, без Казахстана и Беларуси"
2020,"Exports","Armenia",802,111171,"СНГ, без Казахстана и Беларуси"
2020,"Imports","Armenia",802,98,"СНГ, без Казахстана и Беларуси"
2020,"Exports","Armenia",802,154,"СНГ, без Казахстана и Беларуси"
2020,"Exports","Kyrgyzstan",802,465459,"СНГ, без Казахстана и Беларуси"
2020,"Exports","Kyrgyzstan",802,302219,"СНГ, без Казахстана и Беларуси"
2020,"Imports","Kyrgyzstan",802,16939,"СНГ, без Казахстана и Беларуси"
2020,"Exports","Ukraine",802,146,"СНГ, без Казахстана и Беларуси"
2020,"Exports","Armenia",802,200000,"СНГ, без Казахстана и Беларуси"
2020,"Exports","Armenia",802,200000,"СНГ, без Казахстана и Беларуси"
2020,"Imports","Armenia",802,47059,"СНГ, без Казахстана и Беларуси"
2020,"Exports","Kyrgyzstan",802,174239,"СНГ, без Казахстана и Беларуси"
2020,"Exports","Kyrgyzstan",802,77721,"СНГ, без Казахстана и Беларуси"
2020,"Exports","Kyrgyzstan",802,98795,"СНГ, без Казахстана и Беларуси"
2020,"Imports","Kyrgyzstan",802,60738,"СНГ, без Казахстана и Беларуси"
2020,"Exports","Rep. of Moldova",802,105050,"СНГ, без Казахстана и Беларуси"
2020,"Imports","Rep. of Moldova",802,72,"СНГ, без Казахстана и Беларуси"
2020,"Imports","Rep. of Moldova",802,653,"СНГ, без Казахстана и Беларуси"
2020,"Imports","Rep. of Moldova",802,194,"СНГ, без Казахстана и Беларуси"
2020,"Exports","Kyrgyzstan",802,3,"СНГ, без Казахстана и Беларуси"
2020,"Imports","Kyrgyzstan",802,1050,"СНГ, без Казахстана и Беларуси"
2020,"Imports","Azerbaijan",802,27235,"СНГ, без Казахстана и Беларуси"
2020,"Imports","Azerbaijan",802,436,"СНГ, без Казахстана и Беларуси"
2010,"Exports","Ukraine",803,44,"СНГ, без Казахстана и Беларуси"
2010,"Exports","Ukraine",803,39,"СНГ, без Казахстана и Беларуси"
2010,"Exports","Ukraine",803,15,"СНГ, без Казахстана и Беларуси"
2010,"Exports","Ukraine",803,105,"СНГ, без Казахстана и Беларуси"
2010,"Exports","Ukraine",803,61,"СНГ, без Казахстана и Беларуси"
2010,"Exports","Ukraine",803,16,"СНГ, без Казахстана и Беларуси"
2010,"Exports","Ukraine",803,56,"СНГ, без Казахстана и Беларуси"
2010,"Exports","Ukraine",803,219,"СНГ, без Казахстана и Беларуси"
2010,"Exports","Ukraine",803,3463,"СНГ, без Казахстана и Беларуси"
2011,"Exports","Ukraine",803,4,"СНГ, без Казахстана и Беларуси"
2011,"Exports","Ukraine",803,2817,"СНГ, без Казахстана и Беларуси"
2011,"Exports","Ukraine",803,157,"СНГ, без Казахстана и Беларуси"
2011,"Exports","Ukraine",803,6509,"СНГ, без Казахстана и Беларуси"
2011,"Exports","Ukraine",803,65,"СНГ, без Казахстана и Беларуси"
2011,"Exports","Ukraine",803,35,"СНГ, без Казахстана и Беларуси"
2011,"Exports","Ukraine",803,4,"СНГ, без Казахстана и Беларуси"
2011,"Exports","Ukraine",803,18,"СНГ, без Казахстана и Беларуси"
2011,"Exports","Ukraine",803,4553,"СНГ, без Казахстана и Беларуси"
2011,"Exports","Ukraine",803,158,"СНГ, без Казахстана и Беларуси"
2011,"Exports","Ukraine",803,145,"СНГ, без Казахстана и Беларуси"
2012,"Exports","Ukraine",803,245,"СНГ, без Казахстана и Беларуси"
2012,"Exports","Ukraine",803,377,"СНГ, без Казахстана и Беларуси"
2012,"Exports","Ukraine",803,15,"СНГ, без Казахстана и Беларуси"
2012,"Exports","Ukraine",803,1835,"СНГ, без Казахстана и Беларуси"
2012,"Exports","Ukraine",803,45,"СНГ, без Казахстана и Беларуси"
2012,"Exports","Ukraine",803,68,"СНГ, без Казахстана и Беларуси"
2012,"Exports","Ukraine",803,441,"СНГ, без Казахстана и Беларуси"
2012,"Exports","Ukraine",803,197,"СНГ, без Казахстана и Беларуси"
2012,"Exports","Ukraine",803,312,"СНГ, без Казахстана и Беларуси"
2013,"Exports","Ukraine",803,14,"СНГ, без Казахстана и Беларуси"
2013,"Exports","Ukraine",803,445,"СНГ, без Казахстана и Беларуси"
